2v93_A	29150
2kr0_A	12617
2q7z_A	9655
2l3y_A	9568
2mbg_A	9275
7ry6_A	9060
2ju4_A	8700
2mwi_A	7930
2ha1_A	7839
4m7p_A	7800
4qa9_A	7760
2q4w_A	7728
2k7p_A	7520
2wcy_A	7440
2rsv_A	7254
2lav_A	7220
2m8c_A	7140
2mr3_A	7120
1b8t_A	7104
2k8p_A	6804
7ax5_A	6675
2hm8_A	6664
5o57_A	6650
2g0l_A	6554
2kw8_A	6320
2tmp_A	6223
1nyo_A	6194
7dme_A	6160
6zv2_A	6160
2lqn_A	6060
2lqw_A	6040
1xwe_A	6040
6zv1_A	6000
1e5g_A	6000
2jz4_A	5980
2nbq_A	5910
2ocw_A	5850
2l4c_A	5800
1l6n_A	5760
2q3r_A	5616
1qo6_A	5555
6r0j_A	5550
2jop_A	5500
2nef_A	5440
2kqz_A	5425
1nwv_A	5418
1o8t_A	5372
1c89_A	5360
2k6v_A	5332
2il6_A	5312
1mph_A	5300
2rli_A	5270
1on4_A	5220
1bpv_A	5200
1myo_A	5192
2ld4_A	5160
2nc8_A	5130
6kvg_A	5120
5gjj_A	5100
2no8_A	5100
2ayx_A	5080
1ayk_A	5070
2kdo_A	5040
7bbb_A	5020
2mze_A	5000
2mhk_A	5000
2l9n_A	5000
1jkn_A	4950
8eo9_A	4900
2hhi_A	4896
2ld1_A	4828
7qcb_A	4800
1xu6_A	4800
1mek_A	4800
1bnp_A	4785
2mlh_A	4760
1fm1_A	4740
2jps_A	4725
7en4_A	4720
1ys5_A	4680
1lmz_A	4675
2maf_A	4660
1bld_A	4650
6zv4_A	4640
4v10_A	4620
2k4w_A	4620
2ew9_A	4619
1zit_A	4598
6l87_A	4580
2k7z_A	4580
2q3m_A	4544
7q4l_A	4540
1p6t_A	4530
2kbe_A	4520
2afj_A	4520
8bx8_B	4519
1tte_A	4515
2jm1_A	4512
8glv_Cn	4500
6zv3_A	4500
8glv_Co	4499
1t4n_A	4488
8j07_n9	4486
8glv_AD	4484
2l3j_A	4484
2lud_A	4480
2jmu_A	4480
1jor_A	4470
2lck_A	4455
8j07_k8	4443
7k58_A	4443
1te4_A	4440
2kdy_A	4437
6zyw_C	4433
2l90_A	4431
1fzt_A	4431
7oim_A	4426
9e19_A	4413
2c34_A	4408
8glv_DA	4407
2mou_A	4400
8s24_A	4387
2mqe_A	4380
2kfs_A	4380
2ee5_A	4380
8em7_A	4378
7ua4_A	4371
6zyw_B	4370
5n6r_A	4360
1oqy_A	4356
8j07_k9	4349
6f2x_A	4320
2mqn_A	4320
2lem_A	4320
6a4c_A	4300
2n03_A	4300
2kb4_A	4290
8ftx_A	4280
1qrj_A	4280
1vre_A	4263
1a6x_A	4263
2kb3_A	4260
1mv3_A	4260
1mo7_A	4260
1bm5_A	4247
6bf2_A	4240
2mkh_A	4240
2iue_A	4240
8uxm_A	4233
6bqs_A	4221
6qam_A	4220
3zpm_A	4220
5mwv_A	4215
6yj0_A	4200
2n6p_A	4200
2k0l_A	4200
2n6l_A	4180
2ee4_A	4180
1by1_A	4180
2l9y_A	4175
8j07_g6	4174
6foo_A	4168
2q4u_A	4160
2adc_A	4160
1jcu_A	4160
1f5x_A	4160
1jba_A	4158
2ky6_A	4150
1eq1_A	4150
8rrs_A	4142
8c18_A	4140
1iku_A	4136
2mc2_A	4120
2kud_A	4110
5y08_A	4100
7moq_B	4091
2kuf_A	4080
9c1f_B	4076
8dtz_A	4061
2mlw_A	4060
2mki_A	4060
2kue_A	4050
8glv_Lc	4049
7vms_A	4044
2jnp_A	4025
2tbd_A	4020
1pjz_A	4020
8glv_JG	4016
8uxi_A	4006
2mzv_A	3980
2mu3_A	3980
8j07_g5	3978
2lle_A	3978
6nui_A	3960
2lc0_A	3960
8glv_Fm	3953
5ue2_A	3952
8glv_Kg	3950
3zpd_A	3950
8dve_J	3943
7k58_C	3943
8glv_Mm	3942
8j07_g1	3939
8glv_Me	3936
2ktu_A	3936
6sc2_B	3930
1so9_A	3930
7umz_A	3927
6wov_A	3921
2mzb_A	3920
2kfw_A	3920
1p1d_A	3920
8xlf_A	3916
7tyr_A	3906
2kn6_A	3900
1ddb_A	3900
7kzm_C	3890
8dvv_A	3886
7x7s_A	3880
2n7d_A	3880
2jxy_A	3880
1sou_A	3880
8duj_D	3866
6ztg_A	3860
2rpz_A	3840
8duj_A	3824
6x33_B	3822
7ugc_A	3820
2la3_A	3820
2k7q_A	3820
2k5g_A	3820
8em4_A	3818
2k3m_A	3810
7kaa_A	3800
6ocv_A	3800
2yuj_A	3800
2rr8_A	3800
2mbt_A	3800
2k46_A	3800
2fyh_A	3800
6zyw_A	3795
2ro1_A	3780
2mui_A	3780
2l8b_A	3780
2k78_A	3780
2jsw_A	3780
2i3b_A	3780
6nz2_A	3760
6k3k_A	3760
6j2y_A	3760
2lxn_A	3760
2lnc_A	3760
2do8_A	3760
1o0l_A	3760
1do9_A	3760
1fr0_A	3750
2l7w_A	3740
2gzo_A	3740
5yfg_A	3720
2m5s_A	3720
2k6w_A	3720
2jmz_A	3720
1faf_A	3713
2lnu_A	3700
2lg1_A	3700
2lcj_A	3700
2ksv_A	3700
2kmv_A	3700
2n7e_A	3698
2ldy_A	3696
7z87_A	3690
2rlp_A	3690
1nz8_A	3689
6vee_A	3680
1mfn_A	3680
2rml_A	3675
8ez9_L	3662
5gkz_A	3660
2ml8_A	3660
2l22_A	3660
2kwb_A	3660
2k73_A	3660
1mzk_A	3660
1iml_A	3648
7k17_B	3645
6cmy_A	3640
5frg_A	3640
2luz_A	3640
1ggw_A	3640
6ylf_AP1	3629
2ml3_A	3620
2kil_A	3620
1p4s_A	3620
5luq_A	3615
6zuz_A	3600
5a4g_A	3600
2ly1_A	3600
1skt_A	3600
1a7m_A	3600
6i26_A	3587
7k1j_A	3584
9fdg_A	3580
6sjw_A	3580
2yuh_A	3580
2mxx_A	3580
2jmr_A	3580
1bmw_A	3572
6qvw_A	3570
5l1d_A	3570
2kij_A	3570
2jv9_A	3570
2rlq_A	3567
1bzf_A	3564
5w1r_A	3563
1tm9_A	3562
7kw8_A	3560
7a2d_A	3560
6q44_A	3560
2mc9_A	3560
2lkc_A	3560
2lhf_A	3560
2jrf_A	3560
2adz_A	3560
1r2u_A	3560
8bhv_F	3543
6sdw_A	3540
6i9b_A	3540
5ms9_A	3540
2lq8_A	3540
1l5i_A	3540
6x36_B	3529
8bot_A	3528
1ilf_A	3525
2n1i_A	3520
2mri_A	3520
2mok_A	3520
2lb6_A	3520
2l9c_A	3520
2l81_A	3520
2l6f_A	3520
2ks4_A	3520
2kr6_A	3520
1nya_A	3520
1a5j_A	3520
6t9j_T	3513
6ji8_A	3511
2jsy_A	3507
2lf2_A	3500
2l5p_A	3500
2l4o_A	3500
8xvv_L	3486
7lqt_A	3480
2lmd_A	3480
2kxt_A	3480
2krr_A	3480
2jzj_A	3480
2hr9_A	3480
1yyc_A	3480
1ktm_A	3475
1uta_A	3465
8rjx_A	3460
7a05_A	3460
5z8i_A	3460
2nbr_A	3460
2mtb_A	3460
2edi_A	3460
2ld6_A	3458
8bwy_A	3455
5j8v_A	3453
1ovq_A	3450
1jr6_A	3450
1cl3_A	3450
2ls6_A	3444
1ls4_A	3444
5lw4_A	3440
2mxc_A	3440
2ldk_A	3440
2k2n_A	3440
2cp6_A	3440
1fj7_A	3434
2ncj_A	3420
2ec4_A	3420
2avx_A	3420
1wwy_A	3420
4uet_A	3400
2m9v_A	3400
2lw7_A	3400
2lnj_A	3400
2kua_A	3400
2hst_A	3400
2e63_A	3400
1ydu_A	3400
1xpn_A	3400
1r4y_A	3400
1mm4_A	3400
5nr6_A	3390
5nr5_A	3390
6ig9_T	3386
4a52_A	3380
2n02_A	3380
2kqu_A	3380
2ifs_A	3380
1m2f_A	3375
1i6z_A	3375
1ds9_A	3366
1cx1_A	3366
6y4h_A	3360
6ved_A	3360
2lum_A	3360
2l7n_A	3360
2l31_A	3360
2jwy_A	3360
2ell_A	3360
2b3w_A	3360
1r6e_A	3360
6orb_A	3352
1qvx_A	3350
1jbj_A	3348
1a90_A	3348
2lcu_A	3345
6nx4_A	3340
2rm5_A	3340
2lwj_A	3340
2agm_A	3340
5iq5_A	3339
2kdp_A	3337
2jzl_A	3330
2flj_A	3325
2ayz_A	3325
5iv5_YA	3324
4uwe_A	3322
8ftw_A	3320
2n8x_A	3320
2m1w_A	3320
2baf_A	3320
1tvj_A	3320
3j32_A	3303
6y6m_A	3300
2wgn_B	3300
2o4e_A	3300
2mvb_A	3300
2lri_C	3300
2lms_A	3300
2lkn_A	3300
2l47_A	3300
2kvp_A	3300
2kg4_A	3300
2jqv_A	3300
1bwy_A	3300
1bw5_A	3300
1gm1_A	3290
2l0r_A	3286
2lul_A	3280
2l9p_A	3280
2l9l_A	3280
2jvz_A	3280
1wix_A	3280
1g3g_A	3280
1uw0_A	3276
2n6d_A	3268
1gkg_A	3264
7xez_A	3260
2m47_A	3260
2l6u_A	3260
2l3s_A	3260
1z23_A	3260
1jyt_A	3260
7omk_A	3255
6zuy_A	3240
6lci_A	3240
6f9a_A	3240
5yq3_A	3240
5jwj_A	3240
2l82_A	3240
2kc5_A	3240
2k5i_A	3240
2ith_A	3240
1xsf_A	3240
1pbu_A	3240
2npu_A	3232
7zvw_A	3226
1krw_A	3224
6prq_A	3220
6gq9_A	3220
5wt7_A	3220
4bit_A	3220
2z4f_A	3220
2ml2_A	3220
2lcq_A	3220
2l6g_A	3220
2l3f_A	3220
2l23_A	3220
2kig_A	3220
1xoy_A	3220
1bxd_A	3220
1b4m_A	3216
6y3i_A	3200
2mqw_A	3200
2m1x_A	3200
2lfc_A	3200
2lak_A	3200
2jsd_A	3200
2js7_A	3200
2glh_A	3200
2glg_A	3200
2dkq_A	3200
1e88_A	3200
7d2o_A	3192
2avg_A	3190
6z98_A	3180
6gse_A	3180
6alk_A	3180
5lgf_A	3180
2ls5_A	3180
2kd7_A	3180
2k27_A	3180
2cr2_A	3180
1wyo_A	3180
1poz_A	3180
1l1p_A	3180
1btv_A	3180
1yua_A	3172
5nvu_A	3169
1fjc_A	3168
8qhi_A	3160
6hpi_A	3160
5t43_A	3160
5mmu_A	3160
2l10_A	3160
2k2e_A	3160
2enq_A	3160
1zu2_A	3160
2lkl_A	3159
2rtt_A	3150
2jmd_A	3150
1r5e_A	3150
2fe0_A	3144
7pvc_A	3140
2mf9_A	3140
2kw7_A	3140
2kkn_A	3140
2k7h_A	3140
2i9y_A	3140
2fwu_A	3140
2d3j_A	3140
1whb_A	3140
1jzu_A	3140
2lsn_A	3135
8qhh_A	3120
6kr8_A	3120
6ckv_A	3120
5b7x_A	3120
2yrb_A	3120
2mtv_A	3120
2klt_A	3120
2i8l_A	3120
2eef_A	3120
1zc1_A	3120
1imt_A	3120
6mpo_A	3100
6i9f_A	3100
5n8l_A	3100
5krw_A	3100
2yug_A	3100
2yro_A	3100
2rr7_A	3100
2rpc_A	3100
2ml5_A	3100
2m70_A	3100
2l6l_A	3100
2l06_A	3100
2kln_A	3100
2kcz_A	3100
2k3a_A	3100
2jxp_A	3100
2ebz_A	3100
1x51_A	3100
1wym_A	3100
6u1o_A	3096
2jzk_A	3090
1wuz_A	3090
1f68_A	3090
2oq3_A	3087
2kcw_A	3087
2hna_A	3087
5z36_A	3080
2v9h_A	3080
2l6h_A	3080
2klb_A	3080
2jqq_A	3080
2e5o_A	3080
2daw_A	3080
9c47_C	3079
1gkn_A	3072
1p8a_A	3066
7o9u_A	3060
2ml1_A	3060
2m72_A	3060
2kyy_A	3060
2kxi_A	3060
2kuq_A	3060
2kcq_A	3060
2k4m_A	3060
2jxu_A	3060
2dlx_A	3060
7ktr_A	3045
2lyx_A	3045
1zrr_A	3043
3vkh_A	3042
7kwi_A	3040
2mqb_A	3040
2lrt_A	3040
2lrn_A	3040
2lja_A	3040
2lgr_A	3040
2diw_A	3040
2dax_A	3040
1wic_A	3040
1jas_A	3040
2hrj_A	3025
2ayy_A	3025
1mke_A	3024
7n87_A	3020
7dm4_A	3020
6zxp_A	3020
2mwm_A	3020
2le1_A	3020
2kr7_A	3020
2k8d_A	3020
1yx0_A	3020
1xo8_A	3020
1wlm_A	3020
1v6f_A	3020
1ufg_A	3020
1k3j_A	3020
1gwp_A	3020
4rh7_A	3005
5o7j_A	3000
5i65_A	3000
2lc1_A	3000
2l8r_A	3000
2l5y_A	3000
2l5v_A	3000
2l5o_A	3000
2kmw_A	3000
2k60_A	3000
2g2b_A	3000
2crp_A	3000
2crf_A	3000
1wk1_A	3000
1wg7_A	3000
1tvi_A	3000
1j7m_A	3000
1de3_A	3000
1cxw_A	3000
8pqv_A	2996
1dby_A	2996
6ckq_A	2980
5zor_A	2980
2mwq_A	2980
2m6r_A	2980
2l8a_A	2980
2kl2_A	2980
2kjq_A	2980
2k31_A	2980
2k1s_A	2980
2jqa_A	2980
2g0q_A	2980
2fz0_A	2980
2eee_A	2980
2dlr_A	2980
2crw_A	2980
1x1f_A	2980
1udm_A	2980
2alj_A	2975
1fho_A	2975
1qjt_A	2970
1ozi_A	2970
6tb4_L	2968
1hkt_A	2968
6zyc_A	2960
6yrr_A	2960
6vti_A	2960
2mlm_A	2960
2ml6_A	2960
2lt9_A	2960
2lnl_A	2960
2lmt_A	2960
2l21_A	2960
2kvb_A	2960
2kun_A	2960
2kpt_A	2960
2kb2_A	2960
2jy9_A	2960
2dba_A	2960
1t17_A	2960
1orm_A	2960
1k5w_A	2960
1inz_A	2960
2bid_A	2955
3vkg_A	2954
5iaz_A	2950
1ks0_A	2950
1mx7_A	2948
7txx_A	2940
5k57_A	2940
2mvo_A	2940
2ln7_A	2940
2lmu_A	2940
2lej_A	2940
2l2g_A	2940
2kyh_A	2940
2kq2_A	2940
2fek_A	2940
2enp_A	2940
1s7e_A	2940
8fjp_A	2932
6y07_A	2926
8ivq_A	2921
9fla_A	2920
8pkz_A	2920
8jzm_A	2920
6g5s_A	2920
5vfk_A	2920
5nug_A	2920
3nla_A	2920
2mvz_A	2920
2kxs_A	2920
2kks_A	2920
2ki8_A	2920
2jyn_A	2920
2def_A	2920
2csk_A	2920
1x67_A	2920
1x3b_A	2920
1wyn_A	2920
1pv3_A	2920
8hgx_A	2919
5joj_A	2910
1pla_A	2910
3vkh_B	2908
6zyy_C	2901
7pbh_A	2900
6ne8_A	2900
5wlp_A	2900
5l6r_A	2900
2n7a_A	2900
2m1b_A	2900
2lt2_A	2900
2la7_A	2900
2kzw_A	2900
2kk0_A	2900
2jpr_A	2900
2gbs_A	2900
2csw_A	2900
1x53_A	2900
1wjj_A	2900
1sr2_A	2900
1gks_A	2886
7uo6_A	2880
2n4x_A	2880
2lq4_p	2880
2lgt_A	2880
2lgh_A	2880
2l8o_A	2880
2k5u_A	2880
2ju5_A	2880
2gjy_A	2880
1y8m_A	2880
1xax_A	2880
1ujo_A	2880
1lwr_A	2880
6mnt_A	2875
8ato_A	2871
2ezl_A	2871
6um9_A	2860
2rnk_A	2860
2ndh_A	2860
2n53_A	2860
2mox_A	2860
2lzn_A	2860
2lus_A	2860
2llg_A	2860
2l8v_A	2860
2l3w_A	2860
2l1u_A	2860
2jhb_A	2860
2dkt_A	2860
2d86_A	2860
2b8a_A	2860
1xpw_A	2860
1xn6_A	2860
1win_A	2860
1bal_A	2856
2kr9_A	2850
2ju1_A	2850
1dvh_A	2844
7but_A	2840
7bcj_A	2840
6qh2_A	2840
5zr0_A	2840
2yuf_A	2840
2rop_A	2840
2mxn_A	2840
2mjh_A	2840
2lft_A	2840
2lcg_A	2840
2l5q_A	2840
2knq_A	2840
2kmg_A	2840
2jzt_A	2840
2jpo_A	2840
2dmm_A	2840
2dmg_A	2840
1rh8_A	2840
1gm0_A	2840
5i1r_A	2835
2l2e_A	2835
8auk_A	2832
5oej_B	2825
1pls_A	2825
4v8v_A	2822
2m5w_A	2821
6xry_A	2820
6lr2_A	2820
2z5v_A	2820
2rrf_A	2820
2mkz_A	2820
2mj7_A	2820
2m48_A	2820
2l25_A	2820
2koy_A	2820
2kkm_A	2820
2jqj_A	2820
2eo6_A	2820
2d8k_A	2820
2crr_A	2820
2cp5_A	2820
1v27_A	2820
1o8r_A	2820
1fh3_A	2814
1aww_A	2814
1a5e_A	2808
1r4t_A	2806
7qil_A	2800
6so9_A	2800
6lkf_A	2800
6fnv_A	2800
5kp0_A	2800
2rrk_A	2800
2m4v_A	2800
2lla_A	2800
2ku7_A	2800
2ksr_A	2800
2kq3_A	2800
2kkl_A	2800
2jqy_A	2800
2jnk_A	2800
2eqo_A	2800
2dmh_A	2800
2dlv_A	2800
2dj1_A	2800
2dcp_A	2800
1yxe_A	2800
1y9j_A	2800
1omu_A	2800
1iou_A	2800
2k0d_X	2790
1wiu_A	2790
1auz_A	2784
8hw9_A	2780
2nce_A	2780
2n7l_C	2780
2mv9_A	2780
2mpf_A	2780
2m83_A	2780
2m5h_A	2780
2ly7_A	2780
2kku_A	2780
2joe_A	2780
2fws_A	2780
2d9j_A	2780
2cr9_A	2780
1zts_A	2780
1z2e_A	2780
1u89_A	2780
1u6f_A	2780
1sgo_A	2780
2kx7_A	2775
2jzv_A	2775
7sic_A	2773
6gjc_A	2770
8gs7_A	2760
7avb_A	2760
4aqz_A	2760
2yz0_A	2760
2rq6_A	2760
2na0_A	2760
2n4a_A	2760
2lwy_A	2760
2lqg_A	2760
2kn2_A	2760
2klo_A	2760
2i59_A	2760
2enj_A	2760
1xn5_A	2760
1wfm_A	2760
1v06_A	2760
1ugk_A	2760
1ifw_A	2760
1ge9_A	2760
1fi6_A	2760
8e2k_A	2756
2jv3_A	2750
7wio_A	2740
7bqr_A	2740
6qjy_A	2740
2ys3_A	2740
2n3e_A	2740
2mxz_A	2740
2mu1_A	2740
2lpi_A	2740
2ggf_A	2740
2duw_A	2740
2dmf_A	2740
2dj0_A	2740
2b0h_A	2740
1wk0_A	2740
1wgp_A	2740
1ukx_A	2740
1jvr_A	2740
1ekz_A	2736
2lgz_A	2730
1s6i_A	2730
1pu1_A	2730
6tr8_A	2720
6sgo_A	2720
5zmr_A	2720
5obn_A	2720
2mu0_A	2720
2mr6_A	2720
2mr5_A	2720
2m74_A	2720
2lm2_A	2720
2lj8_A	2720
2lio_A	2720
2l5l_A	2720
2jnu_A	2720
2d9c_A	2720
1wyp_A	2720
1wlo_A	2720
1wfj_A	2720
1v5m_A	2720
2jul_A	2715
6oqh_A	2710
2n8q_A	2706
7kbq_A	2700
7dmd_A	2700
6lag_A	2700
5t82_A	2700
2rqb_A	2700
2nd9_A	2700
2n98_A	2700
2mv8_A	2700
2mhf_A	2700
2m5i_A	2700
2m38_A	2700
2l4v_A	2700
2l0w_A	2700
2kk1_A	2700
2kiv_A	2700
2jre_A	2700
2joz_A	2700
2fvt_A	2700
2dbc_A	2700
2d9f_A	2700
1z9b_A	2700
1yuj_A	2700
1pms_A	2700
1nee_A	2700
1jbh_A	2700
1cfe_A	2700
1hfn_A	2698
1c20_A	2688
2jyz_A	2685
6x6n_A	2680
6mza_A	2680
6e3c_C	2680
5gaj_A	2680
2xv9_A	2680
2rq7_A	2680
2oqp_A	2680
2maw_A	2680
2mar_A	2680
2lly_A	2680
2lci_A	2680
2l69_A	2680
2l5c_A	2680
2kzh_A	2680
2k8q_A	2680
2k4e_A	2680
2jnx_A	2680
2jm5_A	2680
2gzp_A	2680
2gfu_A	2680
2edx_A	2680
2dcq_A	2680
2d9l_A	2680
2d93_A	2680
2cs2_A	2680
2bkd_N	2680
1wh0_A	2680
1q48_A	2680
1gb4_A	2679
4crp_A	2675
2e0g_A	2675
2png_A	2670
2k23_A	2670
2ase_A	2670
1xmw_A	2670
1gh8_A	2670
1c5a_A	2665
6irr_A	2660
5h3m_A	2660
2n51_A	2660
2mz8_A	2660
2lni_A	2660
