d1d8ca_	19.4	6.4	0.0091	0.0005
d1p9ag_	16.7	5.5	0.0176	0.0015
d1qwga_	14.9	9.4	0.0256	0.0030
d2aama1	13.7	8.1	0.0342	0.0040
d1je0a_	12.6	7.7	0.0422	0.0055
d3lfha_	.	11.9	0.0493	0.0079
d3d19a2	11.2	10.5	0.0559	0.0107
d2nyua_	.	10.7	0.0595	0.0163
d1ez3a_	10.5	10.6	0.0646	0.0205
d1pl8a2	.	10.2	0.0684	0.0260
d3ge3c_	9.9	3.8	0.0723	0.0312
d2fhpa1	.	9.7	0.0769	0.0359
d2bfwa1	.	9.5	0.0814	0.0407
d1e2wa1	9.4	7.7	0.0856	0.0457
d1c8ba_	9.2	6.1	0.0900	0.0505
d1ub0a_	9	9	0.0952	0.0547
d1fjha_	.	8.9	0.0997	0.0594
d2fcba2	8.7	6.6	0.1051	0.0633
d1jfxa_	8.6	7.6	0.1090	0.0686
d3e9ua_	8.4	7.1	0.1128	0.0740
d1vlga_	8.3	9.5	0.1169	0.0791
d1ujna_	.	8.2	0.1211	0.0842
d1krha2	.	8.1	0.1255	0.0890
d1a4ia1	.	8	0.1292	0.0945
d3fzqa_	.	7.8	0.1341	0.0989
d2v09a_	7.7	4.9	0.1385	0.1037
d2pu9b_	7.6	3.9	0.1429	0.1086
d2ghpa2	7.5	5.7	0.1475	0.1133
d1xc3a1	7.4	4.4	0.1523	0.1177
d2jf2a_	7.3	11.3	0.1565	0.1228
d2jfra_	.	7.2	0.1608	0.1277
d3otma_	7.1	9.1	0.1654	0.1324
d1ml4a1	7.1	7.8	0.1697	0.1374
d1k9aa1	7	3.5	0.1734	0.1428
d1uw4a_	6.9	6.4	0.1781	0.1474
d2dtge1	6.8	5.9	0.1826	0.1522
d1c4qa_	6.8	4.8	0.1865	0.1574
d1j6ua2	.	6.7	0.1897	0.1634
d1rxwa2	.	6.6	0.1932	0.1691
d2cq3a1	6.5	5.4	0.1968	0.1747
d1axib1	6.5	5.9	0.2003	0.1804
d1m06g_	6.4	7.1	0.2038	0.1861
d1w1we_	6.3	6.8	0.2086	0.1905
d2j0wa2	6.2	5.2	0.2129	0.1955
d1ivza_	6.2	5.4	0.2160	0.2015
d1u0bb1	.	6.1	0.2192	0.2075
d2fyta1	.	6	0.2228	0.2131
d3b8oa1	5.9	6.3	0.2264	0.2187
d1id0a_	.	5.9	0.2295	0.2247
d1whxa_	5.8	4.7	0.2327	0.2307
d2r4ia1	5.7	4.3	0.2361	0.2365
d1k3sa_	5.7	4.7	0.2399	0.2419
d1v9ma_	.	5.6	0.2435	0.2474
d2qypb_	.	5.5	0.2455	0.2545
d1ne7a_	.	5.5	0.2489	0.2603
d1zyba2	5.4	2.8	0.2519	0.2664
d3b57a1	.	5.3	0.2552	0.2723
d1pixa3	.	5.3	0.2590	0.2777
d2ctma1	.	5.2	0.2621	0.2837
d1dvka_	.	5.2	0.2660	0.2891
d1th8a_	.	5.1	0.2685	0.2957
d2ozlb1	.	5	0.2699	0.3033
d1n69a_	.	5	0.2710	0.3112
d1zrja1	4.9	3.9	0.2733	0.3180
d3seba1	4.8	3.7	0.2756	0.3248
d1r3ea2	.	4.8	0.2773	0.3322
d2oara1	.	4.7	0.2797	0.3389
d1fada_	.	4.7	0.2824	0.3453
d1vfga2	.	4.6	0.2842	0.3525
d3ag3i_	4.5	4	0.2861	0.3596
d1r5ba1	4.5	6.7	0.2888	0.3661
d2csba5	.	4.4	0.2908	0.3732
d1a5ta2	.	4.4	0.2921	0.3809
d1s16a1	.	4.3	0.2936	0.3885
d2g62a1	.	4.2	0.2953	0.3958
d1kkha1	.	4.2	0.2968	0.4033
d1yqsa_	.	4.1	0.2985	0.4107
d3kt9a_	.	4	0.2993	0.4188
d1musa_	4	4.4	0.3007	0.4265
d2fd5a2	.	3.9	0.3015	0.4347
d1es6a2	.	3.9	0.3028	0.4423
d1rwza2	.	3.8	0.3040	0.4502
d2nmla1	.	3.7	0.3056	0.4576
d1l7ba_	.	3.7	0.3071	0.4651
d1wdka2	.	3.6	0.3083	0.4729
d3h8ka_	.	3.5	0.3095	0.4808
d1m1xb3	.	3.5	0.3100	0.4892
d1rgxa_	.	3.4	0.3113	0.4969
d1zhva1	3.3	4	0.3119	0.5053
d3bzna_	.	3.2	0.3127	0.5134
d1kmda_	.	3.2	0.3133	0.5218
d1y14b2	3.1	4.4	0.3141	0.5300
d3cx5g_	.	3	0.3145	0.5386
d3laea_	.	2.9	0.3149	0.5471
d1jyoe_	.	2.9	0.3153	0.5556
d1pn0a2	2.8	3.2	0.3159	0.5640
d1yira2	2.7	5.3	0.3163	0.5726
d2ovrb1	.	2.6	0.3166	0.5812
d2zkmx1	2.5	6.1	0.3171	0.5897
d2wtga_	2.4	5.1	0.3176	0.5982
d2z9ia1	.	2.3	0.3177	0.6070
d2paja1	.	2.2	0.3178	0.6157
d2crua1	2.1	3.4	0.3179	0.6246
d1jwib_	.	2	0.3180	0.6334
d1apy.1	.	2	0.3180	0.6342
