d1uhga_	4.53e-41	0.0361	0.0096	0.0000
d1jdwa_	1.06e-36	0.701	0.0193	0.0000
d1dysa_	4.42e-34	0.000184	0.0289	0.0000
d2bcoa1	5.65e-32	0.00297	0.0386	0.0000
d1t1ga_	5.09e-30	0.000463	0.0482	0.0000
d3d2la_	3.7e-28	0.000206	0.0578	0.0000
d2g7za_	4.78e-27	0.0185	0.0675	0.0000
d1fzcb1	3.73e-26	0.417	0.0771	0.0000
d1xkga1	2.77e-25	0.0817	0.0868	0.0000
d2rhca_	1.44e-24	0.000251	0.0964	0.0000
d2ffja1	7.61e-24	0.0127	0.1060	0.0000
d3dnpa_	5.23e-23	0.0242	0.1157	0.0000
d3hcna_	2.76e-22	0.000765	0.1253	0.0000
d3l77a_	1.16e-21	0.000147	0.1350	0.0000
d1ceoa_	4.82e-21	0.0265	0.1446	0.0000
d2h6fb1	2.06e-20	0.161	0.1542	0.0000
d1sg6a_	9.17e-20	0.0314	0.1639	0.0000
d3nzbx_	3.05e-19	0.0191	0.1735	0.0000
d1xhca1	1.11e-18	2.13e-08	0.1832	0.0000
d1csha_	4.62e-18	0.955	0.1928	0.0000
d1nn4a_	1.6e-17	0.00632	0.2024	0.0000
d1jz8a5	4.47e-17	0.0171	0.2121	0.0000
d1q3qa1	1.46e-16	0.308	0.2217	0.0000
d2erxa1	3.77e-16	0.00507	0.2314	0.0000
d1a12a_	1.29e-15	1.96e-06	0.2410	0.0000
d3mh9a_	3.22e-15	0.0042	0.2507	0.0000
d3n4ib_	8.95e-15	0.945	0.2603	0.0000
d1h9aa1	2.12e-14	0.00098	0.2699	0.0000
d1sfpa_	4.47e-14	0.000231	0.2796	0.0000
d1xvpb_	9.96e-14	0.32	0.2892	0.0000
d1g86a_	2.12e-13	0.00903	0.2989	0.0000
d1mjuh1	4.09e-13	0.00358	0.3085	0.0000
d1w9sa_	8.77e-13	0.000941	0.3181	0.0000
d1zroa1	1.79e-12	1.18	0.3278	0.0000
d2gj4a_	3.75e-12	0.0803	0.3374	0.0000
d1ohfa_	6.39e-12	0.0106	0.3471	0.0000
d1t6ca1	1.28e-11	0.105	0.3566	0.0001
d1u0ka2	2.43e-11	0.18	0.3662	0.0001
d1g0da1	4.3e-11	0.00457	0.3759	0.0001
d1hyea1	7.34e-11	0.00119	0.3855	0.0001
d1jpma2	1.27e-10	0.159	0.3952	0.0001
d2iuha_	2.1e-10	0.232	0.4047	0.0002
d1p0za_	3.64e-10	0.0946	0.4143	0.0002
d1vlba3	6.62e-10	0.0941	0.4240	0.0002
d1q5ya_	1.06e-09	0.0335	0.4336	0.0002
d1q25a3	1.7e-09	0.169	0.4433	0.0002
d2pkha1	2.7e-09	0.108	0.4529	0.0002
d1nc5a_	4.7e-09	0.441	0.4625	0.0002
d2pw6a1	7.1e-09	0.15	0.4721	0.0003
