d1xkya1	1.63e-12	.	0.0096	0.0000
d1m9ua_	1.9e-11	.	0.0193	0.0000
d1zmta_	7.94e-11	4	0.0289	0.0000
d3r20a_	3.26e-10	.	0.0386	0.0000
d1hzda_	1.31e-09	4.8	0.0482	0.0000
d2ex0a1	4.09e-09	.	0.0578	0.0000
d1tjya_	1.17e-08	4.9	0.0675	0.0000
d3qk8a_	2.94e-08	4.4	0.0771	0.0000
d2ocla_	9.25e-08	4.7	0.0868	0.0000
d1uf5a_	1.94e-07	2.8	0.0964	0.0000
d1w23a_	5.64e-07	3.9	0.1060	0.0000
d2vq8a_	1.31e-06	8.6	0.1157	0.0000
d3e29a_	2.99e-06	9.5	0.1253	0.0000
d2xfaa_	5.82e-06	.	0.1350	0.0000
d2bwna1	1.02e-05	3.1	0.1446	0.0000
d2absa1	1.96e-05	.	0.1542	0.0000
d2fswa1	3.56e-05	0.914	0.1639	0.0000
d1snya_	6.47e-05	2.7	0.1735	0.0000
d1fj2a_	0.000103	2.7	0.1832	0.0000
d3l8ra_	0.000152	.	0.1928	0.0000
d1h6kx_	0.000252	8.4	0.2023	0.0002
d2a15a1	0.000374	5.3	0.2119	0.0002
d3qzra_	0.000511	.	0.2214	0.0003
d2gxfa1	0.000713	3	0.2310	0.0004
d3tema_	0.000995	2.6	0.2406	0.0004
d3aaab_	0.0013	.	0.2503	0.0004
d1t3ya_	0.0019	.	0.2597	0.0005
d1xeba_	0.0024	5.8	0.2693	0.0006
d2oola1	0.0032	3.9	0.2789	0.0006
d1tzyb_	0.0043	8.2	0.2884	0.0007
d2j0wa1	0.0056	.	0.2981	0.0007
d2iw0a1	0.007	.	0.3075	0.0009
d2zgya1	0.0087	7.3	0.3170	0.0011
d1wjna_	0.0102	1.7	0.3266	0.0011
d1o6da_	0.0125	3.8	0.3363	0.0011
d2f2ha4	0.0149	1.7	0.3458	0.0012
d1o59a1	0.0179	8	0.3552	0.0014
d1mkma1	0.0213	2	0.3648	0.0014
d1klla_	0.0254	.	0.3742	0.0016
d1rhfa1	0.031	.	0.3837	0.0018
d1m4ia_	0.037	3.1	0.3931	0.0020
d1yo5c1	0.045	5.8	0.4028	0.0020
d1sddb2	0.0521	5	0.4122	0.0021
d1qr0a1	0.0604	8.3	0.4217	0.0023
d1g25a_	0.0694	7.9	0.4313	0.0023
d1k3ya2	0.0792	3.8	0.4409	0.0024
d1u8va2	0.0917	6.5	0.4502	0.0027
d2bm8a1	0.107	2.4	0.4597	0.0029
d1ihua1	0.122	9	0.4689	0.0032
d2imla1	0.142	3.6	0.4785	0.0033
d2ihta1	0.16	3.7	0.4878	0.0036
d1zc3b_	0.181	9.2	0.4972	0.0038
d1aoya_	0.209	4.5	0.5063	0.0043
d2fufa_	0.239	3.4	0.5148	0.0054
d1cx4a1	0.275	.	0.5235	0.0062
d1b74a1	.	0.317	0.5326	0.0067
d2p1aa1	0.371	.	0.5415	0.0074
d1r44a_	0.422	.	0.5503	0.0082
d2fm8a1	0.477	7.8	0.5590	0.0091
d1yt3a2	0.551	4.7	0.5675	0.0101
d2wkxa1	0.629	2.5	0.5754	0.0117
d2gcia_	.	0.736	0.5823	0.0143
d1f15a_	0.846	.	0.5894	0.0166
d1xhja_	0.965	0.964	0.5973	0.0182
d1omwa1	1.1	9	0.6044	0.0206
d2b0ja2	1.2	0.28	0.6107	0.0236
d1p5dx2	.	1.4	0.6176	0.0262
d1a9xa3	1.6	0.773	0.6241	0.0291
d2pk8a_	.	1.7	0.6300	0.0326
d2gcla1	1.9	.	0.6357	0.0362
d2fgea1	.	2.1	0.6402	0.0409
d2f23a2	.	2.3	0.6446	0.0458
d2hfqa1	.	2.5	0.6491	0.0506
d1jwqa_	2.8	3.5	0.6528	0.0561
d2ywqa1	.	3	0.6565	0.0615
d2a07f1	.	3.3	0.6601	0.0672
d2elca2	.	3.6	0.6631	0.0733
d1rype_	4	7.3	0.6666	0.0789
d1u6za1	.	4.3	0.6698	0.0849
d2p92a1	.	4.6	0.6724	0.0914
d1ckva_	.	5	0.6750	0.0979
d2nr7a1	.	5.3	0.6770	0.1050
d2btia_	.	5.7	0.6793	0.1119
d1fnoa3	.	6.2	0.6810	0.1192
d2hhva2	6.5	.	0.6827	0.1265
d1yoza1	.	6.9	0.6844	0.1339
d1e32a3	.	7.4	0.6863	0.1410
d2p8ia_	.	7.7	0.6873	0.1491
d2bi7a2	8.1	.	0.6891	0.1563
d1iwga2	.	8.6	0.6903	0.1641
d1qxya_	.	9.1	0.6909	0.1724
d2ayna1	9.7	6.8	0.6921	0.1803
d2ayda_	.	10	0.6922	0.1840
