d3m5va_	1.3e-09	5.35e-10	0.0095	0.0013
d1g61a_	3.52e-09	0.687	0.0197	0.0021
d2gtra_	7.43e-09	5.3e-06	0.0297	0.0029
d1n2sa_	1.33e-08	0.000203	0.0391	0.0044
d1lucb_	2.07e-08	0.000886	0.0486	0.0057
d3bona1	3.65e-08	3.3	0.0584	0.0068
d1gv8a_	5.7e-08	2.4	0.0675	0.0084
d3ew8a_	8.04e-08	2.1	0.0768	0.0099
d1s9ra_	1.16e-07	0.0827	0.0858	0.0116
d1ufaa2	1.59e-07	0.0433	0.0955	0.0128
d2d5ba2	2.09e-07	2.4	0.1051	0.0140
d1wwra1	2.76e-07	8.85e-09	0.1140	0.0158
d3boma_	3.49e-07	0.00079	0.1238	0.0169
d3l77a_	4.45e-07	9.64e-08	0.1333	0.0182
d1ppjb1	5.63e-07	2.8	0.1425	0.0197
d1allb_	7.07e-07	0.572	0.1524	0.0207
d1vqza2	9.13e-07	0.414	0.1617	0.0222
d1vlua_	1.15e-06	0.0217	0.1711	0.0235
d2gz1a2	1.41e-06	2.5	0.1796	0.0257
d1fvra_	1.78e-06	8.43e-06	0.1889	0.0272
d1kxoa_	2.21e-06	2.85e-05	0.1983	0.0285
d1teva_	2.64e-06	0.0332	0.2075	0.0301
d3fdja_	3.24e-06	1.39e-06	0.2165	0.0318
d2j01f1	4.03e-06	2.7	0.2261	0.0331
d1i71a_	4.89e-06	3	0.2348	0.0351
d1agja_	6.08e-06	0.000527	0.2442	0.0364
d2azpa_	.	7.52e-06	0.2533	0.0381
d3m0ua_	9.26e-06	1.49e-05	0.2627	0.0394
d2eiya_	1.13e-05	7.37e-07	0.2722	0.0408
d2h0va_	1.35e-05	0.0152	0.2822	0.0417
d2fyxa1	1.61e-05	1.4	0.2919	0.0428
d1kjqa3	1.93e-05	0.0026	0.3021	0.0436
d3hdga_	2.3e-05	8.5e-06	0.3118	0.0448
d1eg2a_	2.78e-05	2.1	0.3208	0.0465
d3u26a_	3.38e-05	3.79e-05	0.3300	0.0480
d2ji7a3	4.16e-05	0.13	0.3379	0.0506
d1q1fa_	4.95e-05	0.000606	0.3474	0.0519
d2cc6a_	6e-05	0.791	0.3560	0.0540
d1sqwa1	6.82e-05	0.0092	0.3648	0.0558
d1xnga1	8.2e-05	5.76e-08	0.3738	0.0575
d2frha_	9.26e-05	0.0133	0.3831	0.0590
d1zroa1	0.000108	3	0.3924	0.0605
d1woqa1	0.000128	0.0775	0.4018	0.0619
d1ecaa_	0.000154	1.09e-05	0.4113	0.0632
d2wota_	0.000184	0.000139	0.4204	0.0648
d1zpva1	.	0.000217	0.4300	0.0661
d2ctka1	0.000256	1.1	0.4391	0.0677
d3k2aa_	0.00031	.	0.4484	0.0692
d2incb_	0.000362	1.6	0.4583	0.0702
d2wcia_	0.000442	7.26e-06	0.4676	0.0716
d1xhsa_	0.000519	2.4	0.4755	0.0742
d1bf2a3	0.000608	1.8	0.4846	0.0759
d1z2wa1	0.00072	0.0549	0.4934	0.0778
d2ewca1	0.000852	0.000385	0.5019	0.0798
d2vxna_	0.000995	3.05e-08	0.5110	0.0815
d2fura1	0.0012	0.0441	0.5201	0.0831
d3cpta_	0.0015	0.0705	0.5287	0.0852
d1sh5a1	0.0018	3	0.5373	0.0872
d1xew.1	0.0021	2.4	0.5460	0.0892
d1vgya2	0.0025	1.2	0.5548	0.0911
d1gvda_	0.003	0.0117	0.5635	0.0930
d1nm3a1	0.0035	0.000234	0.5720	0.0951
d1we8a_	0.0041	1.7	0.5804	0.0973
d1w2ya_	.	0.0048	0.5883	0.0999
d1ei7a_	0.006	2.6	0.5967	0.1021
d1j3wa_	0.0072	0.0941	0.6053	0.1041
d1nppa2	.	0.0087	0.6128	0.1070
d1whxa_	0.0109	0.066	0.6203	0.1100
d1n8yc3	0.0131	3.2	0.6269	0.1136
d1ekza_	0.0162	2.3	0.6340	0.1168
d1coja1	0.0205	1.6	0.6413	0.1199
d1bdfa1	0.0246	0.0305	0.6490	0.1226
d2ioja1	.	0.0309	0.6559	0.1260
d1v6ta_	.	0.0387	0.6624	0.1298
d1xkua_	0.0476	0.0015	0.6692	0.1333
d1k8kd2	0.0571	1.5	0.6753	0.1373
d1dmla1	0.0703	1.3	0.6821	0.1408
d1gjwa2	0.096	2.7	0.6888	0.1443
d1k8qa_	.	0.12	0.6946	0.1486
d1n8yc4	0.149	3.2	0.7004	0.1529
d1so7a_	.	0.184	0.7053	0.1579
d1c9oa_	0.231	.	0.7109	0.1623
d2v9va2	0.285	0.272	0.7158	0.1673
d1xp4a1	0.382	2.9	0.7203	0.1726
d1fcda2	0.5	2	0.7238	0.1788
d3mmga_	0.628	0.0349	0.7271	0.1850
d2uubm1	.	0.838	0.7301	0.1915
d1j5wa_	1.1	2.5	0.7329	0.1982
d1s1da_	.	1.2	0.7356	0.2050
d2db7a1	.	1.3	0.7370	0.2127
d3tpma_	.	1.4	0.7379	0.2209
d1j2jb_	.	1.6	0.7396	0.2285
d1sg7a1	.	1.7	0.7411	0.2363
d2byka1	.	1.8	0.7419	0.2445
d256ba_	.	1.9	0.7430	0.2526
d2dm9a1	.	2	0.7440	0.2607
d2vqei1	2.1	1.7	0.7446	0.2691
d3m7va2	.	2.2	0.7448	0.2779
d3gaxa_	2.3	1.54e-06	0.7452	0.2865
d1g2ra_	.	2.5	0.7453	0.2953
d1ko6.1	.	2.6	0.7456	0.3040
d1ni5a3	.	2.7	0.7457	0.3128
d1wlga_	.	2.8	0.7458	0.3216
d5csma_	.	2.9	0.7458	0.3306
d1k8ta_	.	3.2	0.7461	0.3393
d3hoaa_	3.8	3.39e-09	0.7461	0.3449
