d1zfja1	9.81e-10	2.5	0.0093	0.0000
d3hgpa_	2.79e-09	3	0.0186	0.0000
d2bjua1	5.37e-09	3.3	0.0279	0.0000
d1xbba_	9.42e-09	2.8	0.0373	0.0000
d1nnfa_	1.51e-08	2.4	0.0466	0.0000
d1hc1a2	2.2e-08	3.1	0.0559	0.0000
d1i1na_	3.31e-08	1.5	0.0652	0.0000
d1ml4a2	5.06e-08	0.21	0.0745	0.0000
d1t9ba1	6.68e-08	1.6	0.0838	0.0000
d2bbaa1	8.99e-08	1.6	0.0931	0.0000
d1fj2a_	1.21e-07	2.1	0.1024	0.0000
d2wy8a_	1.57e-07	3	0.1118	0.0000
d2ptha_	2e-07	2.3	0.1211	0.0000
d1cfra_	2.58e-07	3	0.1304	0.0000
d2guya2	3.29e-07	2.7	0.1397	0.0000
d3mlaa_	4.18e-07	1.8	0.1490	0.0000
d1p99a_	5.18e-07	2.3	0.1583	0.0000
d3cdda1	6.49e-07	2.2	0.1676	0.0000
d3o5ta_	7.69e-07	2.8	0.1769	0.0000
d3ksva_	9.73e-07	1.9	0.1863	0.0000
d3no3a_	1.18e-06	1.8	0.1956	0.0000
d3d32a_	1.46e-06	2.7	0.2049	0.0000
d1l9na2	1.8e-06	1.1	0.2142	0.0000
d3mvka_	2.21e-06	2.4	0.2235	0.0000
d1gz0a1	2.65e-06	2.2	0.2328	0.0000
d2dt4a_	3.24e-06	2.1	0.2421	0.0000
d1l7da2	4e-06	1.1	0.2514	0.0000
d1i71a_	4.89e-06	3	0.2608	0.0000
d1agja_	6.08e-06	2.8	0.2701	0.0000
d1ybfa_	7.5e-06	2.7	0.2794	0.0000
d2fswa1	9.18e-06	1.8	0.2887	0.0000
d2fh1a1	1.09e-05	1.3	0.2980	0.0000
d3dara1	1.3e-05	1.9	0.3073	0.0000
d2ez9a3	1.56e-05	2	0.3166	0.0000
d2f3na1	1.83e-05	.	0.3259	0.0000
d1e6ba2	2.18e-05	2.7	0.3353	0.0000
d1y0ha_	2.65e-05	1.7	0.3446	0.0000
d1r0ma2	3.22e-05	1.8	0.3539	0.0000
d1ve3a1	3.95e-05	1.2	0.3632	0.0000
d2aeea1	4.74e-05	1.9	0.3725	0.0000
d1knga_	5.74e-05	1.9	0.3818	0.0000
d3rqza_	6.75e-05	2.7	0.3911	0.0000
d1t94a2	8.19e-05	2.8	0.4004	0.0000
d2frha_	9.26e-05	2.1	0.4098	0.0000
d1zroa1	0.000108	3	0.4191	0.0000
d2eb0a_	0.000128	2.8	0.4284	0.0000
d2gysa4	0.000154	1.8	0.4377	0.0000
d1d7ya3	0.000188	2.3	0.4470	0.0000
d1my7a_	0.000218	1.5	0.4563	0.0000
d1tz0a_	0.00026	1.7	0.4656	0.0000
d3d19a1	0.000314	1.6	0.4749	0.0000
d2ayxa1	0.000371	0.267	0.4843	0.0000
d1iqpa1	0.000448	1.5	0.4936	0.0000
d1ln1a_	0.000543	2.1	0.5029	0.0000
d1dosa_	0.000651	2.7	0.5122	0.0000
d2j43a1	0.00077	1.1	0.5215	0.0000
d1qx2a_	0.000918	2.4	0.5308	0.0000
d2oiea1	0.0011	2	0.5401	0.0000
d1tjva_	0.0014	3.1	0.5495	0.0000
d2j6ba1	0.0017	2.5	0.5587	0.0001
d1viga_	0.002	0.977	0.5680	0.0001
d1u0bb2	0.0024	2.8	0.5773	0.0001
d1c7wa_	0.0029	2.4	0.5866	0.0001
d1xfia_	0.0033	2.5	0.5959	0.0001
d1dmga_	0.0041	2.3	0.6052	0.0001
d1cxqa_	0.0048	2.1	0.6145	0.0001
d2obpa1	0.0059	1.7	0.6239	0.0001
d3sdoa_	0.0071	3	0.6332	0.0001
d1nh8a2	0.0088	2.3	0.6425	0.0001
d2f06a1	0.0112	2.2	0.6518	0.0001
d2qq4a_	0.0136	1.9	0.6611	0.0001
d1o51a_	0.0166	1.3	0.6703	0.0002
d3begb_	0.0211	1.6	0.6796	0.0002
d1nwza_	0.0257	2.6	0.6889	0.0003
d1fuia2	0.033	2.4	0.6982	0.0003
d1t77a2	0.0405	1.6	0.7074	0.0004
d1a62a1	0.0507	1.5	0.7167	0.0004
d2lisa_	0.0621	2.2	0.7257	0.0006
d2p5zx3	0.0799	2	0.7351	0.0006
d1szaa_	0.105	2.4	0.7443	0.0007
d1tzya_	0.136	2.1	0.7534	0.0009
d1r4xa1	0.171	1.6	0.7627	0.0009
d1op4a_	0.217	1.7	0.7720	0.0009
d1rsoa_	0.278	1.8	0.7808	0.0014
d2ebsa1	0.382	1.1	0.7893	0.0022
d1ecfa1	0.504	2	0.7982	0.0026
d1tcaa_	0.658	2.8	0.8064	0.0037
d2voua2	0.921	2.3	0.8145	0.0048
d1wixa_	1.1	2.5	0.8220	0.0065
d1b8ta2	.	1.3	0.8293	0.0085
d1tlya_	1.4	2.1	0.8356	0.0113
d2if1a_	1.5	2.1	0.8411	0.0150
d1h54a2	1.7	2.5	0.8468	0.0185
d1vrma1	1.8	3.3	0.8512	0.0232
d1vfia1	.	1.9	0.8543	0.0292
d2dkla1	.	2	0.8580	0.0345
d2uubd1	2.1	2.8	0.8610	0.0406
d1e44b_	.	2.3	0.8633	0.0473
d1ckqa_	2.4	2.9	0.8659	0.0537
d1ogmx1	.	2.5	0.8677	0.0609
d1ryla_	.	2.6	0.8694	0.0681
d1s6la2	.	2.7	0.8710	0.0756
d1zsoa1	.	2.8	0.8716	0.0839
d1i07a_	.	3	0.8722	0.0922
d1pdaa2	.	3.2	0.8732	0.1003
d1wira_	.	3.7	0.8734	0.1056
