d1w6ga1	0.943	0.4	0.0093	0.0000
d1f20a2	0.936	0.553	0.0186	0.0000
d2cvza2	0.93	0.594	0.0279	0.0000
d3k34a_	0.926	0.393	0.0373	0.0000
d1t9ba2	0.922	0.53	0.0466	0.0000
d3gl9a_	0.918	0.673	0.0559	0.0000
d1pfva2	0.915	0.466	0.0652	0.0000
d1h6ua2	0.912	0.528	0.0745	0.0000
d1b8aa2	0.909	0.457	0.0838	0.0000
d3u7qa_	0.905	0.413	0.0931	0.0000
d1wl8a1	0.902	0.543	0.1024	0.0000
d2dt8a_	0.9	0.548	0.1118	0.0000
d1l6ra_	0.897	0.524	0.1211	0.0000
d3b6ia_	0.895	0.597	0.1304	0.0000
d1iyka2	0.892	0.412	0.1397	0.0000
d2nlia_	0.89	0.515	0.1490	0.0000
d2pppa_	0.888	0.434	0.1583	0.0000
d2a97a_	0.884	0.382	0.1676	0.0000
d3pxxa_	0.881	0.565	0.1769	0.0000
d2w21a_	0.879	0.558	0.1863	0.0000
d1e25a_	0.877	0.479	0.1956	0.0000
d2asub_	0.875	0.443	0.2049	0.0000
d3gixa_	0.872	0.49	0.2142	0.0000
d3o69a_	0.869	0.423	0.2235	0.0000
d1vq8k1	0.867	0.478	0.2328	0.0000
d1pkla3	0.864	0.504	0.2421	0.0000
d1qkia1	0.861	0.605	0.2514	0.0000
d1np7a2	0.858	0.553	0.2608	0.0000
d3d0ga_	0.856	0.417	0.2701	0.0000
d1mtp.1	0.853	0.399	0.2794	0.0000
d3pmta_	0.851	0.6	0.2887	0.0000
d1x5za1	0.848	0.563	0.2980	0.0000
d1gvda_	0.846	0.475	0.3073	0.0000
d1ujna_	0.843	0.496	0.3166	0.0000
d1yrra1	0.84	0.509	0.3259	0.0000
d3blda_	0.837	0.5	0.3353	0.0000
d1rhsa2	0.835	0.496	0.3446	0.0000
d1zh5a1	0.832	0.502	0.3539	0.0000
d1f2la_	0.83	0.499	0.3632	0.0000
d1jkga_	0.827	0.459	0.3725	0.0000
d1h8ua_	0.824	0.433	0.3818	0.0000
d2iwna_	0.822	0.439	0.3911	0.0000
d3k4ga_	0.819	0.488	0.4004	0.0000
d1ku1a_	0.816	0.437	0.4098	0.0000
d1xjca_	0.814	0.568	0.4191	0.0000
d2fe0a1	0.811	0.516	0.4284	0.0000
d1chua2	0.808	0.567	0.4377	0.0000
d2cuqa1	0.805	0.554	0.4470	0.0000
d2bu1a_	0.802	0.421	0.4563	0.0000
d1v4pa_	0.799	0.471	0.4656	0.0000
d1ci9a_	0.795	0.423	0.4749	0.0000
d1nkla_	0.792	0.555	0.4843	0.0000
d2hqxa1	0.789	0.526	0.4936	0.0000
d2zcta_	0.787	0.424	0.5029	0.0000
d1p4xa1	0.784	0.482	0.5122	0.0000
d1xwdb1	0.78	0.407	0.5214	0.0001
d2fnoa2	0.777	0.465	0.5307	0.0001
d1ni7a_	0.774	0.493	0.5400	0.0002
d1t56a2	0.77	0.526	0.5493	0.0002
d1ig8a1	0.767	0.424	0.5585	0.0003
d1nk2p_	0.763	0.563	0.5678	0.0003
d1rssa_	0.759	0.481	0.5771	0.0003
d1mkma1	0.756	0.534	0.5864	0.0003
d1omwa2	0.752	0.491	0.5956	0.0004
d1ujoa_	0.749	0.451	0.6050	0.0004
d1g8kb_	0.745	0.431	0.6143	0.0004
d1zt3a_	0.742	0.451	0.6234	0.0005
d2ppqa1	0.737	0.422	0.6326	0.0006
d3d06a_	0.733	0.589	0.6418	0.0007
d2hkua2	0.729	0.492	0.6511	0.0008
d1tgsi_	0.724	0.447	0.6604	0.0008
d1gm5a4	0.72	0.554	0.6697	0.0008
d1kjqa2	0.717	0.66	0.6788	0.0010
d1lr7a2	0.712	0.458	0.6880	0.0011
d2o8ra4	0.707	0.433	0.6973	0.0011
d1fd3a_	0.704	0.42	0.7062	0.0015
d1k1xa3	0.698	0.538	0.7152	0.0018
d1p9oa_	0.693	0.572	0.7244	0.0019
d3ldqb_	0.689	0.741	0.7336	0.0021
d2hrva_	0.685	0.472	0.7425	0.0024
d3ckca_	0.68	0.441	0.7516	0.0026
d1jvaa3	0.674	0.483	0.7608	0.0028
d2gvia2	0.669	0.59	0.7695	0.0033
d1kiya_	0.664	0.424	0.7787	0.0034
d2vv5a2	0.659	0.571	0.7880	0.0034
d2pvba_	0.653	0.469	0.7972	0.0036
d2djaa1	0.647	0.487	0.8065	0.0036
d1nrea_	0.64	0.623	0.8153	0.0040
d2z6oa_	0.634	0.488	0.8241	0.0045
d1goia1	0.626	0.482	0.8329	0.0050
d1axha_	0.619	0.433	0.8418	0.0054
d2iuba2	0.612	0.578	0.8504	0.0061
d1sfea2	0.606	0.494	0.8594	0.0064
d1m93.1	0.597	0.521	0.8680	0.0070
d1ifra_	0.589	0.56	0.8768	0.0076
d1tyeb3	0.581	0.416	0.8855	0.0082
d1kafa_	.	0.574	0.8933	0.0096
d2v8qb1	0.563	0.413	0.9013	0.0109
d2d2sa1	0.553	0.487	0.9082	0.0132
d1twfi1	0.545	0.474	0.9155	0.0151
d2a2la1	0.536	0.475	0.9225	0.0173
d2nrka1	0.527	0.458	0.9287	0.0203
d2d00a1	0.518	0.426	0.9333	0.0248
d2uubr1	0.506	0.461	0.9384	0.0288
d2pw8i_	0.494	0.387	0.9437	0.0327
d1pya.1	0.48	0.408	0.9477	0.0378
d2qypb_	0.469	0.507	0.9506	0.0439
d2fk4a1	.	0.456	0.9537	0.0499
d1g3pa2	0.44	0.37	0.9559	0.0567
d2uubs1	.	0.418	0.9578	0.0638
d1co4a_	.	0.382	0.9589	0.0716
d1hn6a_	0.261	0.329	0.9595	0.0800
d1qrj.1	0.155	0.314	0.9595	0.0810
